totaltraveltimeinsec,totalprice,totalnumberofchanges,totalwalkingdistance,totalwaitingtime,objective,finiteautomaton,consideredpreferences,finalsolutionusedlabels,sourcename,targetname
0.1,9.9,1,0,0.0,price,ptOnly,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]",[db_fv],Bochum,Oberhausen
0.1,9.9,1,0,0.0,price,ptOnly,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]",[db_fv],Bochum,Oberhausen
0.5,4.9,1,243,0.4,numberofChanges,ptOnly,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]","[db_fv, flixbus]",Bochum,Oberhausen
0.2,21.8,1,0,0.0,waitingTime,ptOnly,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]",[db_fv],Bochum,Oberhausen
0.4,7.2,1,0,0.3,walkingDistance,ptOnly,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]",[db_fv],Bochum,Oberhausen
0.3,6.5,1,224,0.1,walkingDistance,ptOnly,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]","[blablacar, db_fv]",Bochum,Oberhausen
0.1,10.5,1,0,0.0,numberofChanges,ptOnly,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]",[db_fv],Bochum,Oberhausen
0.5,3.7,1,243,0.4,price,noFlights,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]","[db_fv, flixbus]",Bochum,Oberhausen
0.2,4.9,1,243,0.1,price,noFlights,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]","[db_fv, flixbus]",Bochum,Oberhausen
0.4,7.2,1,0,0.3,walkingDistance,noFlights,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]",[db_fv],Bochum,Oberhausen
0.3,6.5,1,224,0.1,walkingDistance,noFlights,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]","[blablacar, db_fv]",Bochum,Oberhausen
0.1,13.2,0,0,0.0,price,all,"[travelTime, price]",[car],Wuppertal,Gelsenkirchen
2.5,13.2,0,0,0.0,price,ptOnly,"[travelTime, price]","[db_fv, flixbus]",Wuppertal,Gelsenkirchen
2.3,13.2,0,0,0.0,price,ptOnly,"[travelTime, price]","[db_fv, flixbus]",Wuppertal,Gelsenkirchen
0.8,14.7,0,0,0.0,price,ptOnly,"[travelTime, price]","[db_fv, flixbus]",Wuppertal,Gelsenkirchen
0.7,16.0,0,0,0.0,price,ptOnly,"[travelTime, price]","[db_fv, flixbus, db_fv]",Wuppertal,Gelsenkirchen
0.5,16.0,0,0,0.0,price,ptOnly,"[travelTime, price]","[db_fv, flixbus, db_fv]",Wuppertal,Gelsenkirchen
0.4,18.3,0,0,0.0,price,ptOnly,"[travelTime, price]","[db_fv, flixbus]",Wuppertal,Gelsenkirchen
0.4,22.1,0,0,0.0,price,ptOnly,"[travelTime, price]","[db_fv, flixbus]",Wuppertal,Gelsenkirchen
0.3,23.6,0,0,0.0,price,ptOnly,"[travelTime, price]",[db_fv],Wuppertal,Gelsenkirchen
0.3,25.2,0,0,0.0,price,ptOnly,"[travelTime, price]",[db_fv],Wuppertal,Gelsenkirchen
0.2,30.6,0,0,0.0,price,ptOnly,"[travelTime, price]",[db_fv],Wuppertal,Gelsenkirchen
0.1,13.2,0,0,0.0,price,noFlights,"[travelTime, price]",[car],Wuppertal,Gelsenkirchen
2.5,13.2,1,0,0.0,price,ptOnly,"[travelTime, price, numberofChanges]","[db_fv, flixbus]",Wuppertal,Gelsenkirchen
2.3,13.2,1,0,0.0,price,ptOnly,"[travelTime, price, numberofChanges]","[db_fv, flixbus]",Wuppertal,Gelsenkirchen
1.3,16.8,1,0,0.0,price,ptOnly,"[travelTime, price, numberofChanges]","[db_fv, flixbus]",Wuppertal,Gelsenkirchen
0.2,30.6,1,0,0.0,price,ptOnly,"[travelTime, price, numberofChanges]",[db_fv],Wuppertal,Gelsenkirchen
2.5,13.2,1,360,0.0,price,ptOnly,"[travelTime, price, numberofChanges, walkingDistance]","[db_fv, flixbus]",Wuppertal,Gelsenkirchen
2.3,13.2,1,360,0.0,price,ptOnly,"[travelTime, price, numberofChanges, walkingDistance]","[db_fv, flixbus]",Wuppertal,Gelsenkirchen
0.8,14.7,2,360,0.0,price,ptOnly,"[travelTime, price, numberofChanges, walkingDistance]","[db_fv, flixbus]",Wuppertal,Gelsenkirchen
0.7,16.0,2,305,0.0,price,ptOnly,"[travelTime, price, numberofChanges, walkingDistance]","[db_fv, flixbus, db_fv]",Wuppertal,Gelsenkirchen
0.5,16.0,2,305,0.0,price,ptOnly,"[travelTime, price, numberofChanges, walkingDistance]","[db_fv, flixbus, db_fv]",Wuppertal,Gelsenkirchen
0.4,18.3,2,360,0.0,price,ptOnly,"[travelTime, price, numberofChanges, walkingDistance]","[db_fv, flixbus]",Wuppertal,Gelsenkirchen
0.3,23.6,2,0,0.0,price,ptOnly,"[travelTime, price, numberofChanges, walkingDistance]",[db_fv],Wuppertal,Gelsenkirchen
0.3,25.2,2,0,0.0,price,ptOnly,"[travelTime, price, numberofChanges, walkingDistance]",[db_fv],Wuppertal,Gelsenkirchen
1.3,16.8,1,360,0.0,numberofChanges,ptOnly,"[travelTime, price, numberofChanges, walkingDistance]","[db_fv, flixbus]",Wuppertal,Gelsenkirchen
1.4,21.7,2,0,0.0,walkingDistance,ptOnly,"[travelTime, price, numberofChanges, walkingDistance]",[db_fv],Wuppertal,Gelsenkirchen
0.8,21.0,2,0,0.0,walkingDistance,ptOnly,"[travelTime, price, numberofChanges, walkingDistance]",[db_fv],Wuppertal,Gelsenkirchen
1.8,20.5,2,191,0.0,walkingDistance,ptOnly,"[travelTime, price, numberofChanges, walkingDistance]","[db_fv, blablacar, db_fv]",Wuppertal,Gelsenkirchen
1.2,19.8,2,191,0.0,walkingDistance,ptOnly,"[travelTime, price, numberofChanges, walkingDistance]","[db_fv, blablacar, db_fv]",Wuppertal,Gelsenkirchen
1.8,17.8,2,191,0.0,walkingDistance,ptOnly,"[travelTime, price, numberofChanges, walkingDistance]","[db_fv, blablacar, db_fv]",Wuppertal,Gelsenkirchen
1.2,17.1,2,191,0.0,walkingDistance,ptOnly,"[travelTime, price, numberofChanges, walkingDistance]","[db_fv, blablacar, db_fv]",Wuppertal,Gelsenkirchen
2.5,13.2,1,360,2.2,price,ptOnly,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]","[db_fv, flixbus]",Wuppertal,Gelsenkirchen
2.3,13.2,1,360,2.1,price,ptOnly,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]","[db_fv, flixbus]",Wuppertal,Gelsenkirchen
0.8,14.7,2,360,0.5,price,ptOnly,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]","[db_fv, flixbus]",Wuppertal,Gelsenkirchen
0.7,16.0,2,305,0.4,price,ptOnly,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]","[db_fv, flixbus, db_fv]",Wuppertal,Gelsenkirchen
0.5,16.0,2,305,0.3,price,ptOnly,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]","[db_fv, flixbus, db_fv]",Wuppertal,Gelsenkirchen
0.4,18.3,2,360,0.1,price,ptOnly,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]","[db_fv, flixbus]",Wuppertal,Gelsenkirchen
0.3,23.6,2,0,0.2,price,ptOnly,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]",[db_fv],Wuppertal,Gelsenkirchen
0.3,25.2,2,0,0.1,price,ptOnly,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]",[db_fv],Wuppertal,Gelsenkirchen
0.8,14.7,2,360,0.4,travelTime,ptOnly,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]","[db_fv, flixbus]",Wuppertal,Gelsenkirchen
1.3,16.8,1,360,1.1,numberofChanges,ptOnly,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]","[db_fv, flixbus]",Wuppertal,Gelsenkirchen
1.4,21.7,2,0,1.2,walkingDistance,ptOnly,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]",[db_fv],Wuppertal,Gelsenkirchen
0.8,21.0,2,0,0.6,walkingDistance,ptOnly,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]",[db_fv],Wuppertal,Gelsenkirchen
1.8,20.5,2,191,1.5,walkingDistance,ptOnly,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]","[db_fv, blablacar, db_fv]",Wuppertal,Gelsenkirchen
1.2,19.8,2,191,0.9,walkingDistance,ptOnly,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]","[db_fv, blablacar, db_fv]",Wuppertal,Gelsenkirchen
1.8,17.8,2,191,1.5,walkingDistance,ptOnly,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]","[db_fv, blablacar, db_fv]",Wuppertal,Gelsenkirchen
1.2,17.1,2,191,0.9,walkingDistance,ptOnly,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]","[db_fv, blablacar, db_fv]",Wuppertal,Gelsenkirchen
1.3,16.8,2,305,1.0,walkingDistance,ptOnly,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]","[db_fv, flixbus, db_fv]",Wuppertal,Gelsenkirchen
0.4,29.4,2,300,0.1,waitingTime,ptOnly,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]","[db_fv, flixbus]",Wuppertal,Gelsenkirchen
0.1,14.4,0,0,0.0,price,all,"[travelTime, price]",[db_fv],Dortmund,Solingen
0.1,14.4,0,0,0.0,price,all,"[travelTime, price]",[db_fv],Dortmund,Solingen
0.1,14.4,0,0,0.0,price,ptOnly,"[travelTime, price]",[db_fv],Dortmund,Solingen
0.1,14.4,0,0,0.0,price,ptOnly,"[travelTime, price]",[db_fv],Dortmund,Solingen
0.1,14.4,0,0,0.0,price,noFlights,"[travelTime, price]",[db_fv],Dortmund,Solingen
0.1,14.4,0,0,0.0,price,noFlights,"[travelTime, price]",[db_fv],Dortmund,Solingen
0.2,20.3,0,0,0.0,numberofChanges,all,"[travelTime, price, numberofChanges]",[car],Dortmund,Solingen
0.2,20.3,0,0,0.0,numberofChanges,noFlights,"[travelTime, price, numberofChanges]",[car],Dortmund,Solingen
1.5,30.5,0,0,0.0,price,all,"[travelTime, price]","[blablacar, db_fv]",Mannheim,Wuppertal
1.1,35.4,0,0,0.0,price,all,"[travelTime, price]","[flixbus, db_fv]",Mannheim,Wuppertal
1.0,35.7,0,0,0.0,price,all,"[travelTime, price]","[flixbus, db_fv]",Mannheim,Wuppertal
0.8,47.7,0,0,0.0,price,all,"[travelTime, price]","[blablacar, db_fv]",Mannheim,Wuppertal
0.7,61.4,0,0,0.0,price,all,"[travelTime, price]",[db_fv],Mannheim,Wuppertal
0.5,61.4,0,0,0.0,price,all,"[travelTime, price]",[db_fv],Mannheim,Wuppertal
0.4,83.1,0,0,0.0,price,all,"[travelTime, price]",[db_fv],Mannheim,Wuppertal
0.3,83.1,0,0,0.0,price,all,"[travelTime, price]",[db_fv],Mannheim,Wuppertal
0.3,86.4,0,0,0.0,travelTime,all,"[travelTime, price]",[db_fv],Mannheim,Wuppertal
0.5,64.7,0,0,0.0,travelTime,all,"[travelTime, price]",[db_fv],Mannheim,Wuppertal
1.5,30.5,0,0,0.0,price,ptOnly,"[travelTime, price]","[blablacar, db_fv]",Mannheim,Wuppertal
1.1,35.4,0,0,0.0,price,ptOnly,"[travelTime, price]","[flixbus, db_fv]",Mannheim,Wuppertal
1.0,35.7,0,0,0.0,price,ptOnly,"[travelTime, price]","[flixbus, db_fv]",Mannheim,Wuppertal
0.8,47.7,0,0,0.0,price,ptOnly,"[travelTime, price]","[blablacar, db_fv]",Mannheim,Wuppertal
0.7,61.4,0,0,0.0,price,ptOnly,"[travelTime, price]",[db_fv],Mannheim,Wuppertal
0.5,61.4,0,0,0.0,price,ptOnly,"[travelTime, price]",[db_fv],Mannheim,Wuppertal
0.4,83.1,0,0,0.0,price,ptOnly,"[travelTime, price]",[db_fv],Mannheim,Wuppertal
0.3,83.1,0,0,0.0,price,ptOnly,"[travelTime, price]",[db_fv],Mannheim,Wuppertal
0.3,86.4,0,0,0.0,travelTime,ptOnly,"[travelTime, price]",[db_fv],Mannheim,Wuppertal
0.5,64.7,0,0,0.0,travelTime,ptOnly,"[travelTime, price]",[db_fv],Mannheim,Wuppertal
1.5,30.5,0,0,0.0,price,noFlights,"[travelTime, price]","[blablacar, db_fv]",Mannheim,Wuppertal
1.1,35.4,0,0,0.0,price,noFlights,"[travelTime, price]","[flixbus, db_fv]",Mannheim,Wuppertal
1.0,35.7,0,0,0.0,price,noFlights,"[travelTime, price]","[flixbus, db_fv]",Mannheim,Wuppertal
0.8,47.7,0,0,0.0,price,noFlights,"[travelTime, price]","[blablacar, db_fv]",Mannheim,Wuppertal
0.7,61.4,0,0,0.0,price,noFlights,"[travelTime, price]",[db_fv],Mannheim,Wuppertal
0.5,61.4,0,0,0.0,price,noFlights,"[travelTime, price]",[db_fv],Mannheim,Wuppertal
0.4,83.1,0,0,0.0,price,noFlights,"[travelTime, price]",[db_fv],Mannheim,Wuppertal
0.3,83.1,0,0,0.0,price,noFlights,"[travelTime, price]",[db_fv],Mannheim,Wuppertal
0.3,86.4,0,0,0.0,travelTime,noFlights,"[travelTime, price]",[db_fv],Mannheim,Wuppertal
0.5,64.7,0,0,0.0,travelTime,noFlights,"[travelTime, price]",[db_fv],Mannheim,Wuppertal
1.5,30.5,1,0,0.0,price,all,"[travelTime, price, numberofChanges]","[blablacar, db_fv]",Mannheim,Wuppertal
1.1,35.4,1,0,0.0,price,all,"[travelTime, price, numberofChanges]","[flixbus, db_fv]",Mannheim,Wuppertal
0.7,61.4,1,0,0.0,price,all,"[travelTime, price, numberofChanges]",[db_fv],Mannheim,Wuppertal
0.5,61.4,1,0,0.0,price,all,"[travelTime, price, numberofChanges]",[db_fv],Mannheim,Wuppertal
0.3,83.1,1,0,0.0,price,all,"[travelTime, price, numberofChanges]",[db_fv],Mannheim,Wuppertal
0.5,64.7,1,0,0.0,travelTime,all,"[travelTime, price, numberofChanges]",[db_fv],Mannheim,Wuppertal
0.6,87.4,0,0,0.0,numberofChanges,all,"[travelTime, price, numberofChanges]",[car],Mannheim,Wuppertal
1.5,30.5,1,0,0.0,price,ptOnly,"[travelTime, price, numberofChanges]","[blablacar, db_fv]",Mannheim,Wuppertal
1.1,35.4,1,0,0.0,price,ptOnly,"[travelTime, price, numberofChanges]","[flixbus, db_fv]",Mannheim,Wuppertal
0.7,61.4,1,0,0.0,price,ptOnly,"[travelTime, price, numberofChanges]",[db_fv],Mannheim,Wuppertal
0.5,61.4,1,0,0.0,price,ptOnly,"[travelTime, price, numberofChanges]",[db_fv],Mannheim,Wuppertal
0.3,83.1,1,0,0.0,price,ptOnly,"[travelTime, price, numberofChanges]",[db_fv],Mannheim,Wuppertal
0.5,64.7,1,0,0.0,travelTime,ptOnly,"[travelTime, price, numberofChanges]",[db_fv],Mannheim,Wuppertal
1.5,30.5,1,0,0.0,price,noFlights,"[travelTime, price, numberofChanges]","[blablacar, db_fv]",Mannheim,Wuppertal
1.1,35.4,1,0,0.0,price,noFlights,"[travelTime, price, numberofChanges]","[flixbus, db_fv]",Mannheim,Wuppertal
0.7,61.4,1,0,0.0,price,noFlights,"[travelTime, price, numberofChanges]",[db_fv],Mannheim,Wuppertal
0.5,61.4,1,0,0.0,price,noFlights,"[travelTime, price, numberofChanges]",[db_fv],Mannheim,Wuppertal
0.3,83.1,1,0,0.0,price,noFlights,"[travelTime, price, numberofChanges]",[db_fv],Mannheim,Wuppertal
0.5,64.7,1,0,0.0,travelTime,noFlights,"[travelTime, price, numberofChanges]",[db_fv],Mannheim,Wuppertal
0.6,87.4,0,0,0.0,numberofChanges,noFlights,"[travelTime, price, numberofChanges]",[car],Mannheim,Wuppertal
1.5,30.5,1,218,0.0,price,all,"[travelTime, price, numberofChanges, walkingDistance]","[blablacar, db_fv]",Mannheim,Wuppertal
0.4,85.8,1,0,0.0,walkingDistance,all,"[travelTime, price, numberofChanges, walkingDistance]",[db_fv],Mannheim,Wuppertal
0.7,64.7,1,0,0.0,walkingDistance,all,"[travelTime, price, numberofChanges, walkingDistance]",[db_fv],Mannheim,Wuppertal
1.5,30.5,1,218,0.0,price,ptOnly,"[travelTime, price, numberofChanges, walkingDistance]","[blablacar, db_fv]",Mannheim,Wuppertal
1.8,85.4,1,0,0.0,walkingDistance,ptOnly,"[travelTime, price, numberofChanges, walkingDistance]",[db_fv],Mannheim,Wuppertal
0.7,64.7,1,0,0.0,walkingDistance,ptOnly,"[travelTime, price, numberofChanges, walkingDistance]",[db_fv],Mannheim,Wuppertal
1.5,30.5,1,218,0.0,price,noFlights,"[travelTime, price, numberofChanges, walkingDistance]","[blablacar, db_fv]",Mannheim,Wuppertal
0.4,85.8,1,0,0.0,walkingDistance,noFlights,"[travelTime, price, numberofChanges, walkingDistance]",[db_fv],Mannheim,Wuppertal
0.7,64.7,1,0,0.0,walkingDistance,noFlights,"[travelTime, price, numberofChanges, walkingDistance]",[db_fv],Mannheim,Wuppertal
1.5,30.5,1,218,1.0,price,all,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]","[blablacar, db_fv]",Mannheim,Wuppertal
0.7,61.4,1,0,0.2,price,all,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]",[db_fv],Mannheim,Wuppertal
0.5,61.4,1,0,0.0,price,all,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]",[db_fv],Mannheim,Wuppertal
0.3,83.1,1,0,0.0,price,all,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]",[db_fv],Mannheim,Wuppertal
0.5,64.7,1,0,0.0,travelTime,all,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]",[db_fv],Mannheim,Wuppertal
0.4,85.8,1,0,0.1,walkingDistance,all,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]",[db_fv],Mannheim,Wuppertal
0.7,64.7,1,0,0.2,walkingDistance,all,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]",[db_fv],Mannheim,Wuppertal
0.4,83.1,1,0,0.0,waitingTime,all,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]",[db_fv],Mannheim,Wuppertal
0.5,76.7,1,0,0.0,waitingTime,all,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]",[db_fv],Mannheim,Wuppertal
0.6,73.8,1,0,0.0,waitingTime,all,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]",[db_fv],Mannheim,Wuppertal
1.5,30.5,1,218,1.0,price,ptOnly,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]","[blablacar, db_fv]",Mannheim,Wuppertal
0.7,61.4,1,0,0.2,price,ptOnly,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]",[db_fv],Mannheim,Wuppertal
0.5,61.4,1,0,0.0,price,ptOnly,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]",[db_fv],Mannheim,Wuppertal
0.3,83.1,1,0,0.0,price,ptOnly,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]",[db_fv],Mannheim,Wuppertal
0.5,64.7,1,0,0.0,travelTime,ptOnly,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]",[db_fv],Mannheim,Wuppertal
1.8,85.4,1,0,1.5,walkingDistance,ptOnly,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]",[db_fv],Mannheim,Wuppertal
0.7,64.7,1,0,0.2,walkingDistance,ptOnly,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]",[db_fv],Mannheim,Wuppertal
0.4,83.1,1,0,0.0,waitingTime,ptOnly,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]",[db_fv],Mannheim,Wuppertal
0.5,76.7,1,0,0.0,waitingTime,ptOnly,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]",[db_fv],Mannheim,Wuppertal
0.6,73.8,1,0,0.0,waitingTime,ptOnly,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]",[db_fv],Mannheim,Wuppertal
1.5,30.5,1,218,1.0,price,noFlights,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]","[blablacar, db_fv]",Mannheim,Wuppertal
0.7,61.4,1,0,0.2,price,noFlights,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]",[db_fv],Mannheim,Wuppertal
0.5,61.4,1,0,0.0,price,noFlights,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]",[db_fv],Mannheim,Wuppertal
0.3,83.1,1,0,0.0,price,noFlights,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]",[db_fv],Mannheim,Wuppertal
0.5,64.7,1,0,0.0,travelTime,noFlights,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]",[db_fv],Mannheim,Wuppertal
0.4,85.8,1,0,0.1,walkingDistance,noFlights,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]",[db_fv],Mannheim,Wuppertal
0.7,64.7,1,0,0.2,walkingDistance,noFlights,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]",[db_fv],Mannheim,Wuppertal
0.4,83.1,1,0,0.0,waitingTime,noFlights,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]",[db_fv],Mannheim,Wuppertal
0.5,76.7,1,0,0.0,waitingTime,noFlights,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]",[db_fv],Mannheim,Wuppertal
0.6,73.8,1,0,0.0,waitingTime,noFlights,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]",[db_fv],Mannheim,Wuppertal
0.1,10.7,0,0,0.0,price,all,"[travelTime, price]",[db_fv],Dortmund,Wuppertal
0.1,10.7,0,0,0.0,price,all,"[travelTime, price]",[db_fv],Dortmund,Wuppertal
0.1,10.7,0,0,0.0,price,ptOnly,"[travelTime, price]",[db_fv],Dortmund,Wuppertal
0.1,10.7,0,0,0.0,price,ptOnly,"[travelTime, price]",[db_fv],Dortmund,Wuppertal
0.1,10.7,0,0,0.0,price,noFlights,"[travelTime, price]",[db_fv],Dortmund,Wuppertal
0.1,10.7,0,0,0.0,price,noFlights,"[travelTime, price]",[db_fv],Dortmund,Wuppertal
0.1,15.4,0,0,0.0,numberofChanges,all,"[travelTime, price, numberofChanges]",[car],Dortmund,Wuppertal
0.1,15.4,0,0,0.0,numberofChanges,noFlights,"[travelTime, price, numberofChanges]",[car],Dortmund,Wuppertal
1.1,17.7,0,0,0.0,price,all,"[travelTime, price]","[blablacar, flixbus]",Dortmund,Mannheim
1.0,17.7,0,0,0.0,price,all,"[travelTime, price]","[blablacar, flixbus]",Dortmund,Mannheim
0.9,25.0,0,0,0.0,price,all,"[travelTime, price]",[flixbus],Dortmund,Mannheim
0.8,25.0,0,0,0.0,price,all,"[travelTime, price]",[flixbus],Dortmund,Mannheim
0.7,54.4,0,0,0.0,price,all,"[travelTime, price]",[db_fv],Dortmund,Mannheim
0.6,72.1,0,0,0.0,price,all,"[travelTime, price]",[db_fv],Dortmund,Mannheim
0.6,88.2,0,0,0.0,price,all,"[travelTime, price]",[car],Dortmund,Mannheim
0.5,94.4,0,0,0.0,price,all,"[travelTime, price]",[db_fv],Dortmund,Mannheim
0.5,99.8,0,0,0.0,price,all,"[travelTime, price]",[db_fv],Dortmund,Mannheim
1.8,17.7,0,0,0.0,price,ptOnly,"[travelTime, price]","[blablacar, flixbus]",Dortmund,Mannheim
1.1,17.7,0,0,0.0,price,ptOnly,"[travelTime, price]","[blablacar, flixbus]",Dortmund,Mannheim
1.0,17.7,0,0,0.0,price,ptOnly,"[travelTime, price]","[blablacar, flixbus]",Dortmund,Mannheim
0.9,25.0,0,0,0.0,price,ptOnly,"[travelTime, price]",[flixbus],Dortmund,Mannheim
0.8,25.0,0,0,0.0,price,ptOnly,"[travelTime, price]",[flixbus],Dortmund,Mannheim
0.7,54.4,0,0,0.0,price,ptOnly,"[travelTime, price]",[db_fv],Dortmund,Mannheim
0.6,72.1,0,0,0.0,price,ptOnly,"[travelTime, price]",[db_fv],Dortmund,Mannheim
0.5,94.4,0,0,0.0,price,ptOnly,"[travelTime, price]",[db_fv],Dortmund,Mannheim
0.5,99.8,0,0,0.0,price,ptOnly,"[travelTime, price]",[db_fv],Dortmund,Mannheim
1.8,17.7,0,0,0.0,price,noFlights,"[travelTime, price]","[blablacar, flixbus]",Dortmund,Mannheim
1.1,17.7,0,0,0.0,price,noFlights,"[travelTime, price]","[blablacar, flixbus]",Dortmund,Mannheim
1.0,17.7,0,0,0.0,price,noFlights,"[travelTime, price]","[blablacar, flixbus]",Dortmund,Mannheim
0.9,25.0,0,0,0.0,price,noFlights,"[travelTime, price]",[flixbus],Dortmund,Mannheim
0.8,25.0,0,0,0.0,price,noFlights,"[travelTime, price]",[flixbus],Dortmund,Mannheim
0.7,54.4,0,0,0.0,price,noFlights,"[travelTime, price]",[db_fv],Dortmund,Mannheim
0.6,72.1,0,0,0.0,price,noFlights,"[travelTime, price]",[db_fv],Dortmund,Mannheim
0.6,88.2,0,0,0.0,price,noFlights,"[travelTime, price]",[car],Dortmund,Mannheim
0.5,94.4,0,0,0.0,price,noFlights,"[travelTime, price]",[db_fv],Dortmund,Mannheim
0.5,99.8,0,0,0.0,price,noFlights,"[travelTime, price]",[db_fv],Dortmund,Mannheim
